28.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0056121005,0.00675206,0.0060196524,0.9234198,0.0062945057,0.01083663,0.039279122,0.020169964,0.960548,0.02107839,0.018373627,0.83631647,0.06924835,0.09443516
29.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009716089,0.015744809,0.03366806,0.030575825,0.020205129,0.14008498,0.00908718,0.80004686,0.85060805,0.141726,0.007665934,0.01352967,0.09498022,0.8914901
30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019770393,0.02504071,0.01450042,0.6134828,0.023525275,0.001810989,0.001374359,0.3598066,0.696378,0.1401934,0.16342857,0.50244397,0.09592381,0.40163222
31.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.029102936,0.08629253,0.068299845,0.026065934,0.12043663,0.10900806,0.3970989,0.34739047,0.6591736,0.25634578,0.08448058,0.4718066,0.3781011,0.1500923
32.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005917283,0.06018926,0.061241977,0.0016586081,2.9304028E-6,3.8095237E-5,2.930403E-4,0.9980073,0.48698023,0.36351648,0.14950329,0.15040585,0.18559708,0.66399705
33.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038531363,0.03958087,0.027707443,0.073476925,0.0035282052,0.0035604395,0.0028424908,0.91659194,0.22247033,0.33898607,0.4385436,0.14550036,0.18681026,0.6676894
34.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014230923,0.07504447,0.050791282,0.022086447,0.01919707,0.90788865,0.029954579,0.02087326,0.605685,0.31041172,0.0839033,0.48330843,0.20518975,0.31150183
35.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03936472,0.043142732,0.050025687,0.2662183,0.03185348,0.1384,0.09731575,0.46621245,0.6792469,0.22792967,0.092823446,0.08807033,0.26528352,0.64664614
36.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05207411,0.041104827,0.029441696,0.17444982,0.06750769,0.0991326,0.019753845,0.63915604,0.4734359,0.28392968,0.24263443,0.18797363,0.30347252,0.50855386
37.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016915869,0.006479422,0.010138803,0.18039854,0.29485127,0.4380132,0.04169084,0.045046154,0.98872674,0.010130403,0.0011428571,0.010411722,0.11558681,0.87400144
38.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03412069,0.093882486,0.049441352,0.047950182,0.051733334,0.09570403,0.3376762,0.46693626,0.17249817,0.26771283,0.559789,0.46196336,0.2906315,0.24740513
39.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020805746,0.024344057,0.011528344,0.35679415,0.010435165,0.0032673993,0.009216118,0.6202872,0.32658756,0.018271063,0.6551414,0.44872382,0.14058901,0.41068718
40.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024450663,0.0055804923,0.014606934,0.0794022,0.43153992,0.009878389,0.051120877,0.4280586,0.9725245,0.026561173,9.142857E-4,0.014027839,0.059809525,0.92616266
41.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023026941,0.07979662,0.05463291,0.034452748,0.006303297,0.015824176,0.011956044,0.9314637,0.13301978,0.3720205,0.4949597,0.34300074,0.45514432,0.20185494
42.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004106882,0.023608591,0.02014257,0.0013802198,0.0013684982,0.0026139193,0.0117362635,0.9829011,0.028252015,0.43804836,0.53369963,0.015296703,0.29731283,0.68739045
43.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026926135,0.018977653,0.011839242,0.003194139,0.0,5.8608057E-6,2.4615385E-4,0.99655384,0.12626813,0.33359414,0.5401377,0.13806887,0.5515429,0.31038827
44.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006271731,0.01942451,0.015896553,0.009315751,1.6996337E-4,4.6886445E-5,1.054945E-4,0.9903619,0.3494447,0.39506814,0.25548717,0.07308132,0.19353846,0.7333802
45.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.047219336,0.10312653,0.0832712,0.09207326,0.12339634,0.27839708,0.4640674,0.042065933,0.5930227,0.32262564,0.08435165,0.48069742,0.30452162,0.21478096
46.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0014911507,0.010237262,0.007688845,1.4652014E-5,4.864469E-4,0.0045860806,0.006865934,0.9880469,0.07532894,0.6484044,0.27626666,0.0020161173,0.49360585,0.504378
47.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009661907,0.015497447,0.014892133,0.98741394,5.8608057E-5,8.7912085E-6,5.8608057E-6,0.012512821,0.0019721612,0.034927472,0.9631004,0.05011575,0.59456706,0.3553172
48.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014987765,0.018729057,0.013071901,0.2355282,0.6629363,0.02698315,0.0011457875,0.07340659,0.75367326,0.08188718,0.16443956,0.7336205,0.16721465,0.099164836
49.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015501934,0.019240875,0.015258139,0.81720734,2.5787545E-4,8.7912085E-6,2.9304028E-5,0.1824967,0.47866374,0.41182125,0.10951502,0.004123077,0.08772161,0.9081553
50.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012598861,0.009739281,0.020028597,0.02632381,0.4626872,0.18671355,0.002654945,0.32162052,0.9572015,0.040190477,0.0026080585,0.03759707,0.30225933,0.6601436
51.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.034303013,0.015142216,0.017473394,0.26285422,0.012064469,0.0013362637,0.04618901,0.67755604,0.7698842,0.182274,0.047841758,0.038921613,0.39296997,0.56810844
52.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012531079,0.05008053,0.045664947,0.00908718,0.2747282,0.3983238,0.07948718,0.23837362,0.47433552,0.34303004,0.18263443,0.13987692,0.37907693,0.48104614
53.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052912552,0.014034048,0.0060006226,0.89577436,7.2967034E-4,5.186813E-4,0.0013186813,0.101658605,0.5051839,0.0043516485,0.49046448,0.7105963,0.26508132,0.024322344
54.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032664075,0.030209376,0.017160514,0.3990476,2.9304028E-5,1.7582417E-5,5.5677654E-5,0.6008498,0.11215824,0.2976967,0.59014505,0.004612454,0.3221773,0.67321026
55.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014572807,0.013949503,0.018308222,0.13847034,0.49907985,0.07050549,0.2413685,0.050575823,0.8501597,0.14923956,6.007326E-4,0.65156925,0.17766447,0.1707663
56.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017535187,0.049378194,0.04333165,0.012454213,0.007223443,0.030810256,0.09273553,0.85677654,0.22000293,0.35964543,0.42035165,0.16965568,0.570526,0.25981832
57.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011993219,0.034940384,0.035275392,0.040114287,0.05862271,0.0024380952,0.60423446,0.29459047,0.23640732,0.48964688,0.27394578,0.03926154,0.6640674,0.29667106
58.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033209752,0.042346716,0.013475011,0.10904029,0.0098197805,0.004043956,0.003753846,0.8733421,0.33531427,0.06676044,0.59792525,0.63518536,0.15024176,0.21457289
59.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014922961,0.07018415,0.04220112,0.011305494,0.0073992675,0.12305934,0.1053304,0.7529055,0.16093773,0.32972014,0.50934213,0.44583735,0.40705642,0.14710623
60.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01944832,0.013866008,0.03813384,0.9388308,0.014159707,0.014194872,0.0060483515,0.0267663,0.9394227,0.017245421,0.04333187,0.7108923,0.13263297,0.15647472
61.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013133309,0.012824143,0.012243575,0.15568937,0.10725861,0.69912964,0.0089699635,0.02895238,0.19150183,0.7226198,0.08587839,0.029101832,0.25832087,0.7125773
62.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.036723237,0.04421841,0.026899284,0.2600469,0.47792527,0.037553113,0.007961905,0.21651281,0.89311063,0.038455676,0.0684337,0.7610491,0.186863,0.05208791
63.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01893763,0.032538515,0.025138965,0.11736557,0.11138754,0.10711209,0.49369085,0.17044395,0.29328644,0.38087913,0.32583442,0.17225201,0.5517744,0.27597362
